Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],,,,,,,,,,,,,,,,,,
Madagascar,MDG,Regulatory Quality: Estimate,RQ.EST,-0.716764987,-0.809338331,-0.735103726,-0.737336755,-0.785894692,-0.78888917,-0.811572015,-0.836634576,-0.815499842,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,96.4,96.3,96.1,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Rule of Law: Estimate,RL.EST,-0.736539125,-0.704786956,-0.832802236,-0.878510773,-0.836624086,-1.013272643,-0.879376113,-0.885180354,-0.942355335,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,24.488,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,39.04875,41.69,50.1875,51.98041667,54.00208333,54.38083333,53.7475,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.6,5.5,5.5,5.5,5.5,5.5,..,..,..,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,68.358967,68.250482,69.634403,69.743561,69.999671,71.357414,70.030613,68.371788,69.604369,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,60.429106,60.63814,61.583473,61.632332,61.831959,62.625048,60.708496,59.070234,60.287815,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27686.75302,27759.67667,29175.3846,28081.75803,29200.57375,30834.39778,30566.42841,..,..,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,38.1,38.1,38.1,38.1,38.3,38.3,..,..,..,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,1.785,..,..,..,..,..,..,3.186,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Voice and Accountability: Estimate,VA.EST,-0.500149727,-0.380756259,-0.316467643,-0.345090419,-0.32132712,-0.234669492,-0.261799514,-0.273578018,-0.287314951,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,72,..,..,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,74.9,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,11.9,10.8,11,12.7,18,11.2,11.5,14.2,14,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,18.09,..,..,33.71,..,..,..,42.71,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,4.715270019,..,..,9.65964414,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Air transport, passengers carried",IS.AIR.PSGR,5856,6011,6744,10545,10545,7117,1792.164,1290.356,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Compensation of employees (current LCU),GC.XPN.COMP.CN,1.40026E+11,1.9693E+11,2.26174E+11,2.65128E+11,3.31358E+11,3.98846E+11,4.73624E+11,5.52891E+11,7.72407E+11,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,58.6,..,59.2,..,..,..,65.6,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Control of Corruption: Estimate,CC.EST,-0.761226177,-0.793731868,-0.784189403,-0.68725425,-0.765652001,-0.785404325,-0.392753959,-0.323193759,-0.61048007,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,106.6,84.6,42.2,44.6,38.6,32.6,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,97.10289001,98.75279999,96.93016815,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.89776182,6.62879086,7.72703791,7.58438921,6.87366676,7.15010023,7.0088768,7.41194487,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Forest area (% of land area),AG.LND.FRST.ZS,26.44993636,26.00445482,25.55897327,25.11349173,24.66801018,24.22252864,23.77704709,23.33156555,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Gini index,SI.POV.GINI,..,..,44.7,..,..,38.5,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Government Effectiveness: Estimate,GE.EST,-0.656963587,-0.738129318,-0.795228839,-0.726111114,-0.801292062,-0.798726916,-0.818331599,-0.792836785,-0.840930998,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,0.407,0.411061704,..,0.413240641,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,91,88,84,88,92,95,94,93,86,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,91,88,84,88,92,95,94,93,86,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,85,87,81,83,87,92,90,90,82,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Individuals using the Internet (% of population),IT.NET.USER.ZS,5.83,6,6.3,7,8,14.6,22.2466,26.9325,27.6609,18,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.79206495,21.86734755,21.71111321,11.54339392,12.42017811,9.370836056,8.625514697,9.330144108,20.95396973,28.78974282,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Lending interest rate (%),FR.INR.LEND,44.28958333,44.38721591,44.11208333,38.59291667,32.29,25.67430556,24.2162963,23.88125,25.35166667,33.54770833,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.899,61.378,62.209,62.977,63.276,64.119,63.717,62.904,62.898,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,65.14537048,62.14353943,..,..,..,..,..,..,68.08000183,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.813029,..,..,..,2.59,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,8.5,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,451,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,34.18209505,38.76692535,41.24175037,43.46753766,38.52869707,47.17691214,51.6315658,60.03162334,60.12725997,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,30.8,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,72.8,..,..,78.3,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Net migration,SM.POP.NETM,-10309,-6449,-5498,-4795,-3706,-2228,-1775,-1775,-6000,-6000,,,,,,,,,,,,,,,,,,
Malawi,MWI,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,8.18288803,10.9818964,12.41495895,12.69519043,12.8176527,12.19738483,15.79892921,14.1083765,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,0.031,..,0.15,..,0.049,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.081093207,0.034293275,-0.116127513,-0.249828547,-0.431270897,-0.286847949,-0.118913285,-0.109315783,-0.15286392,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,56.81257,..,53.29854,..,49.78452,..,49.78452,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,96.1,..,94.8,97.6,..,..,96.8,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,78.1,79.2,80.3,78.8,79.9,81.3,82.4,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,47.7,48.5,49.7,48.3,49.5,51,52.2,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.3,13.9,14.3,15.1,15.7,16.5,17.2,17.8,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,76.83934784,..,..,..,..,76.29367065,..,86.5739975,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,20.1,20.4,20.4,20.4,20.4,20.4,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,..,0.87,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,22.91666667,22.91666667,22.91666667,22.91666667,20.7253886,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,72.71752,69.50969,..,..,58.67919,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Refugee population by country or territory of asylum,SM.POP.REFG,5871,9018,9386,8977,13783,14087,14892,21529,35162,35201,,,,,,,,,,,,,,,,,,
Malawi,MWI,Regulatory Quality: Estimate,RQ.EST,-0.819636703,-0.865665615,-0.881440103,-0.791547,-0.723060787,-0.749148667,-0.785046399,-0.801559806,-0.739736259,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Rule of Law: Estimate,RL.EST,-0.288721323,-0.329065323,-0.394623488,-0.394216031,-0.405376077,-0.343976617,-0.278625727,-0.249046683,-0.218995497,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,23.445,..,..,19.41,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,53.79916667,55.78833333,53.99791667,56.64041667,58.35458333,65.12583333,64.81416667,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6.3,6.2,6.1,5.9,5.6,5.4,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,59.033038,59.312302,61.284621,63.232941,63.609755,65.720274,65.04574,62.926422,62.664211,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,45.276407,45.989905,46.897727,47.711839,47.953676,49.500583,48.408063,46.861151,47.02527,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,7791.483427,8204.93103,8444.877316,9125.424201,10530.26139,11765.31867,11982.42756,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,35.2,34.5,34.5,34.5,34.5,34.5,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,3.77,..,..,0.907,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,Voice and Accountability: Estimate,VA.EST,-0.06420669,-0.004132373,-0.030078597,-0.030692024,-0.075617775,-0.110343345,0.004117197,0.07454396,0.068959244,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,44.7,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malawi,MWI,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,46.9,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7,99.9,99.9,100,100,100,100,100,100,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,80.67,..,..,85.34,..,..,..,88.37,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,5.660179433,..,7.609686613,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Air transport, passengers carried",IS.AIR.PSGR,49673884,50345820,53817353,58711937,60481772,63623130,15893988,4965360.963,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Compensation of employees (current LCU),GC.XPN.COMP.CN,66947386000,70050168000,73108300000,77036599676,79988967837,80534388107,82996331516,85854000000,87789000000,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,52.2,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Control of Corruption: Estimate,CC.EST,0.396689087,0.181794137,0.027578535,-0.005901465,0.300330877,0.233307585,0.229109854,0.146786317,0.249183893,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,7.2,6.7,13.7,12.7,11.6,11.1,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,94.24649048,94.39024353,91.92917633,92.09020996,93.36093903,92.38037872,97.21630096,94.40770721,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.71036959,3.82201481,3.70085335,3.71472311,3.75944281,3.83991051,4.08395433,4.38380671,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,58.92833967,59.2427941,58.78752093,58.63488054,58.48224015,58.32959976,58.17695937,58.02431898,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,96.6281989,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Gini index,SI.POV.GINI,..,41.1,..,..,41.2,..,..,40.7,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,1.146777391,0.916933775,0.817642927,0.777292728,1.053842545,0.967821717,1.02247262,0.95354408,0.993270576,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.86,1.87,1.89,1.91,1.93,1.94,1.97,2.01,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,0.622,0.632578671,..,0.61097616,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,97,99,98,99,99,98,98,95,97,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,96,99,98,98,99,97,99,94,96,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,93,94,96,98,97,95,96,96,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Individuals using the Internet (% of population),IT.NET.USER.ZS,63.6654,71.0641,78.7883,80.1405,81.201,84.1871,89.555,96.7514,97.3986,97.6927,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.142990509,2.104389802,2.090566595,3.871201158,0.884709161,0.662891866,-1.138702154,2.477102415,3.378698625,2.488865601,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.666314971,1.602892545,1.446405995,1.185271139,0.996935996,0.945006145,0.762048353,0.723777076,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Lending interest rate (%),FR.INR.LEND,4.587025,4.565375,4.531066667,4.608078086,4.928440385,4.876892949,3.944207692,3.444106404,3.908026667,5.317375006,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.146,75.094,75.289,75.476,75.644,75.76,75.938,74.884,76.26,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,3.590425,..,3.426307,..,3.22,..,..,..,3.6,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,..,8.5,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,23,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,146.794505,141.9557664,137.8669153,132.4079212,130.908501,135.9610804,131.6976181,140.5905675,141.2923164,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,14.4,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,0.2,..,..,0.1,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Net migration,SM.POP.NETM,94785,80603,97737,78257,60604,60824,57483,46165,48997,48997,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,33.0446701,33.70749283,35.94845581,35.93440247,36.64058304,36.0626564,34.24639893,32.08134842,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,91.98734283,..,96.37956238,92.13767242,92.51435089,97.00837708,97.69825745,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.489,1.496,1.589,1.809,1.888,2.06,2.228,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,92.00610059,93.50817804,90.41989266,90.53734381,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.266619146,0.253947318,0.129485935,0.111208953,0.247989401,0.146066397,0.124463096,0.058753986,0.140358165,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,97.2,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,17.4,15.1,15.1,15.1,14.9,15.4,16,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,7.8,6.7,6.7,6.7,6.6,6.3,6,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5.9,6.1,5.7,5.2,4.4,3.8,3.2,2.7,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.0080032,99.48899841,96.04299927,93.76300049,92.40899658,93.65399933,100.2549973,101.0759964,95.11000061,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,21.9,22.7,22.7,21.8,21.8,19.6,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,..,0,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.36036036,10.36036036,10.36036036,10.36036036,13.90134529,14.41441441,14.86486486,14.86486486,13.57466063,13.51351351,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,11.4126,11.521,11.61165,11.6556,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,2773,1655,1655,1655,1655,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Refugee population by country or territory of asylum,SM.POP.REFG,99362,94158,92256,103837,121305,129102,129902,132086,134554,135872,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,0.799231291,0.704775095,0.663995385,0.671274364,0.575907409,0.547572374,0.66661346,0.714465439,0.64400661,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,17.4,8.6,8.2,7.6,7.2,..,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Rule of Law: Estimate,RL.EST,0.524190724,0.402314872,0.38782391,0.386965662,0.529128134,0.491362244,0.572214603,0.532973886,0.561897993,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,12.77,..,11.69,11.8,12.47,11.41,13.63,9.25,10.22,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,61.84375,64.69583333,72.61416667,71.05041667,72.93708333,75.58958333,76.62125,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,4.6,4.8,5.1,5.4,5.4,5.7,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.01266,86.103297,86.387308,86.656133,86.839952,86.923665,87.160413,86.159602,87.521042,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,75.514633,75.290751,75.62946,75.95946,76.333556,76.674146,77.039977,75.946103,77.499413,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,290459.5458,291460.2253,287585.9629,281063.6498,297793.9565,302134.912,302088.6631,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,39.3,40,40,39.2,39.2,38.7,..,..,..,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.88,3.1,3.44,3.41,3.3,3.26,4.54,4.64,3.93,..,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,-0.360291034,-0.391466588,-0.41695103,-0.3988671,-0.100061126,-0.047836483,-0.155352876,-0.165285885,-0.002093449,..,,,,,,,,,,,,,,,,,,
